Cluster,Start,End,Peak,Tvalue_full,Tvalue,ES_full,ES,ES_metric,df_used,Channel,Polarity,NumElectrodes
1,2,6,2,-10.1687101752944,-10.169,-1.57669526549974,-1.577,g,39,F2,Negative,64
